action_time,user_id,sku_id,type,sessionId,index
2018-03-01 12:09:03,87762,224575,1,37958,1519906143.0
2018-03-01 12:09:04,182671,91602,1,40401,1519906144.0
2018-03-01 12:09:04,55390,136309,1,40402,1519906144.0
2018-03-01 12:09:40,65047,134489,1,22919,1519906180.0
2018-03-01 12:09:43,125943,374293,2,40085,1519906183.0
2018-03-01 12:09:46,146962,323947,1,40478,1519906186.0
2018-03-01 12:09:50,111165,8917,1,36161,1519906190.0
2018-03-01 12:09:52,194883,361897,1,39239,1519906192.0
2018-03-01 12:09:52,155037,330483,1,39884,1519906192.0
2018-03-01 12:09:54,122656,78161,1,40491,1519906194.0
2018-03-01 12:09:54,182671,39454,1,40401,1519906194.0
2018-03-01 12:10:09,182671,375428,1,40401,1519906209.0
2018-03-01 12:10:12,155037,250009,1,39884,1519906212.0
2018-03-01 12:10:14,235696,90218,1,38691,1519906214.0
2018-03-01 12:10:14,194883,97670,1,39239,1519906214.0
2018-03-01 12:10:21,182671,133953,1,40401,1519906221.0
2018-03-01 12:10:30,182671,316261,1,40401,1519906230.0
2018-03-01 12:10:30,201482,314110,1,39784,1519906230.0
2018-03-01 12:10:38,186120,367717,1,40570,1519906238.0
2018-03-01 12:10:39,182671,143259,1,40401,1519906239.0
2018-03-01 12:11:05,122656,335004,1,40491,1519906265.0
2018-03-01 12:11:22,194883,67018,1,39239,1519906282.0
2018-03-01 12:11:27,235696,68201,1,38691,1519906287.0
2018-03-01 12:11:35,274881,154447,1,40658,1519906295.0
2018-03-01 12:11:36,114996,7389,1,40662,1519906296.0
2018-03-01 12:11:38,194883,360732,1,39239,1519906298.0
2018-03-01 12:11:44,146962,323947,2,40478,1519906304.0
2018-03-01 12:11:49,155037,205135,1,39884,1519906309.0
2018-03-01 12:11:50,201482,342957,1,39784,1519906310.0
2018-03-01 12:11:56,87762,130529,2,37958,1519906316.0
2018-03-01 12:11:57,127367,51076,1,40711,1519906317.0
2018-03-01 12:12:02,88858,241425,2,40334,1519906322.0
2018-03-01 12:12:12,175312,71297,1,39938,1519906332.0
2018-03-01 12:12:26,55390,42080,1,40402,1519906346.0
2018-03-01 12:12:34,248336,27273,1,40783,1519906354.0
2018-03-01 12:12:40,201482,9761,1,39784,1519906360.0
2018-03-01 12:12:55,122656,101413,1,40491,1519906375.0
2018-03-01 12:13:05,159295,138048,1,40834,1519906385.0
2018-03-01 12:13:09,183467,50856,1,39650,1519906389.0
2018-03-01 12:13:10,114996,296763,1,40662,1519906390.0
2018-03-01 12:13:15,159295,138048,2,40834,1519906395.0
2018-03-01 12:13:18,155037,140827,1,39884,1519906398.0
2018-03-01 12:13:24,248336,213007,1,40783,1519906404.0
2018-03-01 12:13:29,159295,138048,1,40834,1519906409.0
2018-03-01 12:13:30,122656,181376,1,40491,1519906410.0
2018-03-01 12:13:33,103718,63821,1,40896,1519906413.0
2018-03-01 12:13:34,220098,89554,1,38925,1519906414.0
2018-03-01 12:13:53,194883,136335,1,39239,1519906433.0
2018-03-01 12:13:54,122656,146667,1,40491,1519906434.0
2018-03-01 12:14:00,7245,107248,1,40932,1519906440.0
2018-03-01 12:14:03,136828,85900,1,39798,1519906443.0
2018-03-01 12:14:07,155037,301403,1,39884,1519906447.0
2018-03-01 12:14:16,175312,369205,1,39938,1519906456.0
2018-03-01 12:14:17,131033,139266,1,40977,1519906457.0
2018-03-01 12:14:31,23518,276850,1,40999,1519906471.0
2018-03-01 12:14:53,103718,152660,1,40896,1519906493.0
2018-03-01 12:14:57,194883,337572,1,39239,1519906497.0
2018-03-01 12:15:00,23518,300957,1,40999,1519906500.0
2018-03-01 12:15:06,186120,180945,1,40570,1519906506.0
2018-03-01 12:15:09,7245,125211,1,40932,1519906509.0
2018-03-01 12:15:39,30905,124220,1,36802,1519906539.0
2018-03-01 12:15:41,211524,301280,3,41104,1519906541.0
2018-03-01 12:15:41,211524,264160,3,41104,1519906541.0
2018-03-01 12:15:42,211524,202940,3,41104,1519906542.0
2018-03-01 12:15:42,211524,301731,3,41104,1519906542.0
2018-03-01 12:15:42,211524,45248,3,41104,1519906542.0
2018-03-01 12:15:42,211524,159942,3,41104,1519906542.0
2018-03-01 12:15:53,106148,269074,1,41119,1519906553.0
2018-03-01 12:15:54,194883,235834,1,39239,1519906554.0
2018-03-01 12:16:05,175312,96919,1,39938,1519906565.0
2018-03-01 12:16:08,194883,97642,1,39239,1519906568.0
2018-03-01 12:16:10,106148,4164,1,41119,1519906570.0
2018-03-01 12:16:20,194883,166983,1,39239,1519906580.0
2018-03-01 12:16:49,56145,142933,1,41213,1519906609.0
2018-03-01 12:16:49,104156,10406,1,30817,1519906609.0
2018-03-01 12:16:50,242268,248051,1,41219,1519906610.0
2018-03-01 12:17:01,131033,33638,1,40977,1519906621.0
2018-03-01 12:17:05,114691,201083,1,41248,1519906625.0
2018-03-01 12:17:10,242268,258625,1,41219,1519906630.0
2018-03-01 12:17:12,104156,313242,1,30817,1519906632.0
2018-03-01 12:17:17,251234,325075,1,40232,1519906637.0
2018-03-01 12:17:21,242268,191016,1,41219,1519906641.0
2018-03-01 12:17:37,104156,281062,1,30817,1519906657.0
2018-03-01 12:17:40,7245,28389,1,40932,1519906660.0
2018-03-01 12:17:48,210805,1964,1,25797,1519906668.0
2018-03-01 12:17:49,155037,19643,2,39884,1519906669.0
2018-03-01 12:17:50,220098,243248,2,38925,1519906670.0
2018-03-01 12:18:03,127367,51076,1,40711,1519906683.0
2018-03-01 12:18:04,56145,125891,1,41213,1519906684.0
2018-03-01 12:18:10,210805,324413,1,25797,1519906690.0
2018-03-01 12:18:11,242268,27859,1,41219,1519906691.0
2018-03-01 12:18:17,242268,275854,1,41219,1519906697.0
2018-03-01 12:18:18,127367,51076,2,40711,1519906698.0
2018-03-01 12:18:29,235799,280901,1,32147,1519906709.0
2018-03-01 12:18:31,23518,294299,1,40999,1519906711.0
2018-03-01 12:18:34,106148,178839,1,41119,1519906714.0
2018-03-01 12:18:36,175312,131163,1,39938,1519906716.0
2018-03-01 12:18:38,190222,237742,1,41421,1519906718.0
2018-03-01 12:18:44,242268,360925,1,41219,1519906724.0
2018-03-01 12:18:46,131033,352943,1,40977,1519906726.0
2018-03-01 12:18:48,145534,286877,1,37157,1519906728.0
2018-03-01 12:19:00,234820,268515,1,41463,1519906740.0
2018-03-01 12:19:04,211524,301280,2,41104,1519906744.0
2018-03-01 12:19:13,251073,238700,1,41452,1519906753.0
2018-03-01 12:19:18,106148,106584,1,41119,1519906758.0
2018-03-01 12:19:37,106148,226201,1,41119,1519906777.0
2018-03-01 12:19:38,145534,310747,1,37157,1519906778.0
2018-03-01 12:19:48,251073,376970,1,41452,1519906788.0
2018-03-01 12:19:54,106148,141479,1,41119,1519906794.0
2018-03-01 12:20:01,186120,268171,1,40570,1519906801.0
2018-03-01 12:20:02,131033,214929,1,40977,1519906802.0
2018-03-01 12:20:07,236435,375826,1,37574,1519906807.0
2018-03-01 12:20:10,199235,242965,4,41592,1519906810.0
2018-03-01 12:20:26,106156,288062,1,41622,1519906826.0
2018-03-01 12:20:38,184107,213877,1,39215,1519906838.0
2018-03-01 12:20:40,53605,324530,1,41646,1519906840.0
2018-03-01 12:20:41,84120,162636,1,41647,1519906841.0
2018-03-01 12:20:43,148838,303819,1,41650,1519906843.0
2018-03-01 12:20:53,114691,100453,1,41248,1519906853.0
2018-03-01 12:20:58,251073,107331,1,41452,1519906858.0
2018-03-01 12:21:10,199235,292923,4,41592,1519906870.0
2018-03-01 12:21:12,269978,188757,1,34668,1519906872.0
2018-03-01 12:21:25,175312,96622,1,39938,1519906885.0
2018-03-01 12:21:25,148838,193651,1,41650,1519906885.0
2018-03-01 12:21:26,53605,274074,1,41646,1519906886.0
2018-03-01 12:21:27,251073,40540,1,41452,1519906887.0
2018-03-01 12:21:35,106156,208652,1,41622,1519906895.0
2018-03-01 12:21:42,30905,230936,1,36802,1519906902.0
2018-03-01 12:21:46,31796,86452,1,41761,1519906906.0
2018-03-01 12:22:03,156512,258625,1,39759,1519906923.0
2018-03-01 12:22:15,87762,263247,1,37958,1519906935.0
2018-03-01 12:22:20,106156,87294,1,41622,1519906940.0
2018-03-01 12:22:22,251073,318710,1,41452,1519906942.0
2018-03-01 12:22:29,219808,159269,1,41860,1519906949.0
2018-03-01 12:22:36,190222,237742,2,41421,1519906956.0
2018-03-01 12:22:43,145534,286812,1,37157,1519906963.0
2018-03-01 12:22:45,251073,40280,1,41452,1519906965.0
2018-03-01 12:23:03,201482,363038,2,39784,1519906983.0
2018-03-01 12:23:07,30905,122969,1,36802,1519906987.0
2018-03-01 12:23:16,4398,365610,1,41941,1519906996.0
2018-03-01 12:23:18,166578,194556,1,41946,1519906998.0
2018-03-01 12:23:22,151562,304968,1,41955,1519907002.0
2018-03-01 12:23:26,175312,215328,1,39938,1519907006.0
2018-03-01 12:23:28,4398,376187,1,41941,1519907008.0
2018-03-01 12:23:29,114691,87444,1,41248,1519907009.0
2018-03-01 12:23:38,131493,189694,1,41990,1519907018.0
2018-03-01 12:23:43,251073,205632,1,41452,1519907023.0
2018-03-01 12:23:47,39163,69602,1,26568,1519907027.0
2018-03-01 12:23:48,84120,176438,1,41647,1519907028.0
2018-03-01 12:23:49,35372,304204,1,42010,1519907029.0
2018-03-01 12:23:50,131493,97857,1,41990,1519907030.0
2018-03-01 12:23:55,151562,16106,1,41955,1519907035.0
2018-03-01 12:23:58,35372,251082,1,42010,1519907038.0
2018-03-01 12:24:00,116397,255132,1,42023,1519907040.0
2018-03-01 12:24:03,35372,328987,1,42010,1519907043.0
2018-03-01 12:24:07,175312,75654,1,39938,1519907047.0
2018-03-01 12:24:09,252799,331320,1,42044,1519907049.0
2018-03-01 12:24:10,258441,218643,1,42045,1519907050.0
2018-03-01 12:24:14,210805,1964,1,25797,1519907054.0
2018-03-01 12:24:15,122656,176951,1,40491,1519907055.0
2018-03-01 12:24:23,114691,345471,1,41248,1519907063.0
2018-03-01 12:24:23,56145,216023,1,41213,1519907063.0
2018-03-01 12:24:29,106156,50552,1,41622,1519907069.0
2018-03-01 12:24:30,35372,160833,1,42010,1519907070.0
2018-03-01 12:24:36,103935,25448,1,42091,1519907076.0
2018-03-01 12:24:48,106156,227009,1,41622,1519907088.0
2018-03-01 12:24:50,35372,324342,1,42010,1519907090.0
2018-03-01 12:24:51,166578,57396,1,41946,1519907091.0
2018-03-01 12:24:58,65047,274091,1,22919,1519907098.0
2018-03-01 12:24:58,155546,87370,1,42125,1519907098.0
2018-03-01 12:25:07,140547,159899,1,42141,1519907107.0
2018-03-01 12:25:08,84120,148047,3,41647,1519907108.0
2018-03-01 12:25:19,56145,125891,3,41213,1519907119.0
2018-03-01 12:25:28,50256,55004,1,42181,1519907128.0
2018-03-01 12:25:32,103935,34925,1,42091,1519907132.0
2018-03-01 12:25:33,53605,19643,1,41646,1519907133.0
2018-03-01 12:25:36,278574,348605,1,42199,1519907136.0
2018-03-01 12:25:48,39163,60629,1,26568,1519907148.0
2018-03-01 12:25:51,175312,141992,1,39938,1519907151.0
2018-03-01 12:25:52,173285,19455,1,42223,1519907152.0
2018-03-01 12:25:52,166578,276007,1,41946,1519907152.0
2018-03-01 12:25:54,84120,344088,1,41647,1519907154.0
2018-03-01 12:26:01,173285,254024,1,42223,1519907161.0
2018-03-01 12:26:04,65047,1441,1,22919,1519907164.0
2018-03-01 12:26:05,140547,335192,1,42141,1519907165.0
2018-03-01 12:26:05,201482,9761,2,39784,1519907165.0
2018-03-01 12:26:07,53605,68711,1,41646,1519907167.0
2018-03-01 12:26:10,103935,295865,1,42091,1519907170.0
2018-03-01 12:26:11,244060,105335,1,42260,1519907171.0
2018-03-01 12:26:16,166578,285520,1,41946,1519907176.0
2018-03-01 12:26:29,194883,200552,1,39239,1519907189.0
2018-03-01 12:26:30,208841,73912,1,42295,1519907190.0
2018-03-01 12:26:34,53605,77798,1,41646,1519907194.0
2018-03-01 12:26:35,103935,191255,1,42091,1519907195.0
2018-03-01 12:26:35,39163,188706,1,26568,1519907195.0
2018-03-01 12:26:37,131493,81731,1,41990,1519907197.0
2018-03-01 12:26:37,175312,345658,1,39938,1519907197.0
2018-03-01 12:26:49,106148,141479,2,41119,1519907209.0
2018-03-01 12:26:52,140547,86373,1,42141,1519907212.0
2018-03-01 12:26:52,257059,263384,1,42336,1519907212.0
2018-03-01 12:26:54,50256,136441,1,42181,1519907214.0
2018-03-01 12:26:57,164888,371550,1,42349,1519907217.0
2018-03-01 12:26:58,122656,371785,1,40491,1519907218.0
2018-03-01 12:27:02,164888,54122,1,42349,1519907222.0
2018-03-01 12:27:02,156417,258625,1,42364,1519907222.0
2018-03-01 12:27:17,251073,205632,2,41452,1519907237.0
2018-03-01 12:27:21,39163,261275,1,26568,1519907241.0
2018-03-01 12:27:29,10961,14050,1,42411,1519907249.0
2018-03-01 12:27:38,84120,377925,1,41647,1519907258.0
2018-03-01 12:27:38,65371,261173,1,42427,1519907258.0
2018-03-01 12:27:45,122656,151355,1,40491,1519907265.0
2018-03-01 12:27:51,251234,92974,1,40232,1519907271.0
2018-03-01 12:27:54,131493,346570,1,41990,1519907274.0
2018-03-01 12:27:56,31796,106584,2,41761,1519907276.0
2018-03-01 12:28:02,4398,51108,1,41941,1519907282.0
2018-03-01 12:28:16,251234,372955,1,40232,1519907296.0
2018-03-01 12:28:19,151562,57664,1,41955,1519907299.0
2018-03-01 12:28:28,269978,338771,1,34668,1519907308.0
2018-03-01 12:28:33,151562,10406,1,41955,1519907313.0
2018-03-01 12:28:33,140547,376675,1,42141,1519907313.0
2018-03-01 12:28:33,39163,63161,1,26568,1519907313.0
2018-03-01 12:28:33,269978,268217,1,34668,1519907313.0
2018-03-01 12:28:34,244060,234978,1,42260,1519907314.0
2018-03-01 12:28:38,4398,325158,1,41941,1519907318.0
2018-03-01 12:28:39,159952,165733,1,42545,1519907319.0
2018-03-01 12:28:39,252799,889,1,42044,1519907319.0
2018-03-01 12:28:39,269978,306785,1,34668,1519907319.0
2018-03-01 12:28:40,46832,199816,1,42547,1519907320.0
2018-03-01 12:28:44,194883,161274,2,39239,1519907324.0
2018-03-01 12:28:49,4398,149170,1,41941,1519907329.0
2018-03-01 12:28:52,131493,285942,1,41990,1519907332.0
2018-03-01 12:28:54,65371,25602,1,42427,1519907334.0
2018-03-01 12:28:55,46832,103896,1,42547,1519907335.0
2018-03-01 12:29:06,131493,154473,1,41990,1519907346.0
2018-03-01 12:29:07,77646,218375,1,42602,1519907347.0
2018-03-01 12:29:09,151562,179376,1,41955,1519907349.0
2018-03-01 12:29:18,171873,198408,1,42628,1519907358.0
2018-03-01 12:29:18,39163,287658,1,26568,1519907358.0
2018-03-01 12:29:20,151562,112837,1,41955,1519907360.0
2018-03-01 12:29:25,258441,259654,1,42045,1519907365.0
2018-03-01 12:29:28,252799,132108,1,42044,1519907368.0
2018-03-01 12:29:29,116397,42656,1,42023,1519907369.0
2018-03-01 12:29:40,10961,62694,1,42411,1519907380.0
2018-03-01 12:29:45,278705,269552,1,42685,1519907385.0
2018-03-01 12:29:47,77646,332723,1,42602,1519907387.0
2018-03-01 12:29:55,252799,311358,1,42044,1519907395.0
2018-03-01 12:30:02,87870,78628,1,42725,1519907402.0
2018-03-01 12:30:07,10961,192354,1,42411,1519907407.0
2018-03-01 12:30:17,23518,294299,1,40999,1519907417.0
2018-03-01 12:30:23,237614,120394,1,42755,1519907423.0
2018-03-01 12:30:24,23518,300957,1,40999,1519907424.0
2018-03-01 12:30:28,31796,106584,1,41761,1519907428.0
2018-03-01 12:30:30,151562,217744,1,41955,1519907430.0
2018-03-01 12:30:34,278574,235012,1,42199,1519907434.0
2018-03-01 12:30:38,278705,241770,1,42685,1519907438.0
2018-03-01 12:30:49,131493,149572,1,41990,1519907449.0
2018-03-01 12:30:55,175312,78622,1,39938,1519907455.0
2018-03-01 12:31:09,278705,344990,1,42685,1519907469.0
2018-03-01 12:31:12,131493,230421,1,41990,1519907472.0
2018-03-01 12:31:35,85261,179511,1,34969,1519907495.0
2018-03-01 12:31:41,23769,121611,1,42901,1519907501.0
2018-03-01 12:31:46,244060,105335,2,42260,1519907506.0
2018-03-01 12:31:48,171873,6267,1,42628,1519907508.0
2018-03-01 12:32:02,171873,291081,1,42628,1519907522.0
2018-03-01 12:32:06,278705,122947,1,42685,1519907526.0
2018-03-01 12:32:09,66508,94081,1,42960,1519907529.0
2018-03-01 12:32:26,229199,67367,1,36543,1519907546.0
2018-03-01 12:32:41,171873,163567,1,42628,1519907561.0
2018-03-01 12:32:42,85261,150832,1,34969,1519907562.0
2018-03-01 12:32:49,155546,276188,1,42125,1519907569.0
2018-03-01 12:32:51,257059,197730,1,42336,1519907571.0
2018-03-01 12:32:53,175312,328864,1,39938,1519907573.0
2018-03-01 12:32:54,64416,50755,1,42946,1519907574.0
2018-03-01 12:32:58,131493,323688,1,41990,1519907578.0
2018-03-01 12:33:15,44891,115915,1,43087,1519907595.0
2018-03-01 12:33:28,244060,105335,2,42260,1519907608.0
2018-03-01 12:33:45,171873,84768,1,42628,1519907625.0
2018-03-01 12:33:49,44891,30678,1,43087,1519907629.0
2018-03-01 12:33:54,140547,376675,1,42141,1519907634.0
2018-03-01 12:33:59,131493,281853,1,41990,1519907639.0
2018-03-01 12:34:02,203382,153958,1,43032,1519907642.0
2018-03-01 12:34:03,31619,250298,1,38369,1519907643.0
2018-03-01 12:34:15,111760,159766,1,43185,1519907655.0
2018-03-01 12:34:19,42920,339158,1,43191,1519907659.0
2018-03-01 12:34:21,140547,86373,1,42141,1519907661.0
2018-03-01 12:34:28,156417,139020,1,42364,1519907668.0
2018-03-01 12:34:32,31619,92997,1,38369,1519907672.0
2018-03-01 12:34:33,23769,321473,1,42901,1519907673.0
2018-03-01 12:34:38,156417,19055,1,42364,1519907678.0
2018-03-01 12:34:43,31619,223854,1,38369,1519907683.0
2018-03-01 12:34:51,64416,327931,1,42946,1519907691.0
2018-03-01 12:34:52,156417,248051,1,42364,1519907692.0
2018-03-01 12:34:56,111760,37755,1,43185,1519907696.0
2018-03-01 12:34:59,136828,237281,1,39798,1519907699.0
2018-03-01 12:35:02,64416,286480,1,42946,1519907702.0
2018-03-01 12:35:03,42920,77059,1,43191,1519907703.0
2018-03-01 12:35:07,66508,110637,1,42960,1519907707.0
2018-03-01 12:35:21,131493,357682,1,41990,1519907721.0
2018-03-01 12:35:31,12941,235019,1,43311,1519907731.0
2018-03-01 12:35:36,65371,354957,1,42427,1519907736.0
2018-03-01 12:35:40,229199,337148,3,36543,1519907740.0
2018-03-01 12:35:41,140547,339071,1,42141,1519907741.0
2018-03-01 12:35:43,111760,152092,1,43185,1519907743.0
2018-03-01 12:35:46,84120,292419,1,41647,1519907746.0
2018-03-01 12:35:58,87870,338297,1,42725,1519907758.0
2018-03-01 12:36:00,140547,79800,1,42141,1519907760.0
2018-03-01 12:36:01,278574,352355,1,42199,1519907761.0
2018-03-01 12:36:16,44891,69876,1,43087,1519907776.0
2018-03-01 12:36:16,42920,109606,1,43191,1519907776.0
2018-03-01 12:36:25,42920,343841,1,43191,1519907785.0
2018-03-01 12:36:37,140547,13084,1,42141,1519907797.0
2018-03-01 12:36:41,32564,206853,1,43452,1519907801.0
2018-03-01 12:36:41,64416,68456,1,42946,1519907801.0
2018-03-01 12:36:45,114691,253180,1,41248,1519907805.0
2018-03-01 12:36:47,221309,6665,1,43465,1519907807.0
2018-03-01 12:36:52,140547,153964,1,42141,1519907812.0
2018-03-01 12:37:10,155546,87370,2,42125,1519907830.0
2018-03-01 12:37:15,140547,248943,1,42141,1519907835.0
2018-03-01 12:37:17,87870,164058,1,42725,1519907837.0
2018-03-01 12:37:18,23769,218375,1,42901,1519907838.0
2018-03-01 12:37:26,77646,332723,2,42602,1519907846.0
2018-03-01 12:37:29,12941,235019,2,43311,1519907849.0
2018-03-01 12:37:41,156417,258625,2,42364,1519907861.0
2018-03-01 12:37:49,23769,332723,1,42901,1519907869.0
2018-03-01 12:37:51,11486,221695,2,35794,1519907871.0
2018-03-01 12:37:55,138489,293394,1,43584,1519907875.0
2018-03-01 12:37:56,221309,124642,1,43465,1519907876.0
2018-03-01 12:37:59,171873,258166,1,42628,1519907879.0
2018-03-01 12:38:00,278574,47776,1,42199,1519907880.0
2018-03-01 12:38:04,64416,13598,1,42946,1519907884.0
2018-03-01 12:38:06,22536,258625,1,43609,1519907886.0
2018-03-01 12:38:10,140547,22075,1,42141,1519907890.0
2018-03-01 12:38:12,237614,97463,1,42755,1519907892.0
2018-03-01 12:38:26,16905,51076,1,43650,1519907906.0
2018-03-01 12:38:26,111760,133199,1,43185,1519907906.0
2018-03-01 12:38:32,32564,105583,1,43452,1519907912.0
2018-03-01 12:38:36,23769,310796,1,42901,1519907916.0
2018-03-01 12:38:54,269978,234370,2,34668,1519907934.0
2018-03-01 12:39:06,210805,86071,1,25797,1519907946.0
2018-03-01 12:39:07,171873,163567,2,42628,1519907947.0
2018-03-01 12:39:30,64416,78946,1,42946,1519907970.0
2018-03-01 12:39:45,64416,159760,1,42946,1519907985.0
2018-03-01 12:40:00,210805,298938,1,25797,1519908000.0
2018-03-01 12:40:09,84120,216200,1,41647,1519908009.0
2018-03-01 12:40:14,65371,261173,2,42427,1519908014.0
2018-03-01 12:40:22,47820,134456,1,43877,1519908022.0
2018-03-01 12:40:28,23769,251039,1,42901,1519908028.0
2018-03-01 12:40:32,22536,19055,1,43609,1519908032.0
2018-03-01 12:40:33,16905,51076,2,43650,1519908033.0
2018-03-01 12:40:33,227,194802,1,43896,1519908033.0
2018-03-01 12:40:44,22536,50171,1,43609,1519908044.0
2018-03-01 12:40:51,210805,56844,1,25797,1519908051.0
2018-03-01 12:40:54,5229,76315,1,43017,1519908054.0
2018-03-01 12:41:06,226519,60663,1,43959,1519908066.0
2018-03-01 12:41:10,32564,371722,1,43452,1519908070.0
2018-03-01 12:41:15,47820,260996,1,43877,1519908075.0
2018-03-01 12:41:17,92495,177666,1,38430,1519908077.0
2018-03-01 12:41:17,226519,139020,1,43959,1519908077.0
2018-03-01 12:41:21,32564,341004,1,43452,1519908081.0
2018-03-01 12:41:25,64416,304594,1,42946,1519908085.0
2018-03-01 12:41:35,226519,258519,1,43959,1519908095.0
2018-03-01 12:41:39,278574,354654,1,42199,1519908099.0
2018-03-01 12:41:53,210805,206927,1,25797,1519908113.0
2018-03-01 12:42:02,46793,247767,1,44073,1519908122.0
2018-03-01 12:42:04,278574,266071,1,42199,1519908124.0
2018-03-01 12:42:31,210805,138619,1,25797,1519908151.0
2018-03-01 12:42:31,5229,222385,1,43017,1519908151.0
2018-03-01 12:42:34,278574,88882,1,42199,1519908154.0
2018-03-01 12:42:35,227,87341,1,43896,1519908155.0
2018-03-01 12:42:37,22536,213691,1,43609,1519908157.0
2018-03-01 12:42:42,32564,330292,1,43452,1519908162.0
2018-03-01 12:42:48,64416,281706,1,42946,1519908168.0
2018-03-01 12:42:52,46793,269712,1,44073,1519908172.0
2018-03-01 12:42:56,210805,371642,1,25797,1519908176.0
2018-03-01 12:43:02,278574,329979,1,42199,1519908182.0
2018-03-01 12:43:07,22536,35331,1,43609,1519908187.0
2018-03-01 12:43:11,32564,327182,1,43452,1519908191.0
2018-03-01 12:43:22,242343,272896,4,44222,1519908202.0
2018-03-01 12:43:22,210805,349865,1,25797,1519908202.0
2018-03-01 12:43:30,168128,254976,4,44234,1519908210.0
2018-03-01 12:43:34,32564,51947,1,43452,1519908214.0
2018-03-01 12:43:36,168128,167639,1,44234,1519908216.0
2018-03-01 12:43:43,210805,296312,1,25797,1519908223.0
2018-03-01 12:43:47,111760,133199,2,43185,1519908227.0
2018-03-01 12:43:47,5229,306155,1,43017,1519908227.0
2018-03-01 12:43:49,234820,245241,1,41463,1519908229.0
2018-03-01 12:43:50,278574,325684,1,42199,1519908230.0
2018-03-01 12:43:51,32564,89741,1,43452,1519908231.0
2018-03-01 12:43:55,242343,135686,4,44222,1519908235.0
2018-03-01 12:43:59,52450,213210,1,44298,1519908239.0
2018-03-01 12:44:09,64416,113855,1,42946,1519908249.0
2018-03-01 12:44:13,278574,239588,1,42199,1519908253.0
2018-03-01 12:44:16,32564,112480,1,43452,1519908256.0
2018-03-01 12:44:18,5229,284040,1,43017,1519908258.0
2018-03-01 12:44:19,64172,199151,1,44340,1519908259.0
2018-03-01 12:44:26,278574,90241,1,42199,1519908266.0
2018-03-01 12:44:28,226519,82790,1,43959,1519908268.0
2018-03-01 12:44:28,226519,227001,1,43959,1519908268.0
2018-03-01 12:44:41,197802,70525,1,44376,1519908281.0
2018-03-01 12:44:47,210805,23971,1,25797,1519908287.0
2018-03-01 12:44:52,136828,194802,1,39798,1519908292.0
2018-03-01 12:44:53,194350,116385,1,39004,1519908293.0
2018-03-01 12:44:54,52450,156279,1,44298,1519908294.0
2018-03-01 12:45:03,32564,304975,1,43452,1519908303.0
2018-03-01 12:45:08,23769,332723,2,42901,1519908308.0
2018-03-01 12:45:08,23769,251039,2,42901,1519908308.0
2018-03-01 12:45:10,210805,263599,1,25797,1519908310.0
2018-03-01 12:45:12,22536,85976,1,43609,1519908312.0
2018-03-01 12:45:15,32564,228716,1,43452,1519908315.0
2018-03-01 12:45:19,234820,327187,1,41463,1519908319.0
2018-03-01 12:45:22,59968,206988,1,44463,1519908322.0
2018-03-01 12:45:27,194893,253665,1,44470,1519908327.0
2018-03-01 12:45:33,168128,167639,4,44234,1519908333.0
2018-03-01 12:45:39,24154,123389,1,44493,1519908339.0
2018-03-01 12:45:44,254221,109979,1,44503,1519908344.0
2018-03-01 12:45:44,23735,333817,1,40293,1519908344.0
2018-03-01 12:45:47,194893,151603,1,44470,1519908347.0
2018-03-01 12:45:52,242343,225404,4,44222,1519908352.0
2018-03-01 12:45:58,197802,314672,1,44376,1519908358.0
2018-03-01 12:46:01,92495,55842,1,38430,1519908361.0
2018-03-01 12:46:01,174804,310645,1,44535,1519908361.0
2018-03-01 12:46:01,136828,134596,1,39798,1519908361.0
2018-03-01 12:46:02,194893,198888,1,44470,1519908362.0
2018-03-01 12:46:04,5229,159235,1,43017,1519908364.0
2018-03-01 12:46:19,234820,93747,1,41463,1519908379.0
2018-03-01 12:46:23,278015,228436,1,44584,1519908383.0
2018-03-01 12:46:24,32564,151226,1,43452,1519908384.0
2018-03-01 12:46:34,278015,266766,1,44584,1519908394.0
2018-03-01 12:46:38,136828,157852,1,39798,1519908398.0
2018-03-01 12:46:44,234820,271173,1,41463,1519908404.0
2018-03-01 12:46:45,32564,96599,1,43452,1519908405.0
2018-03-01 12:46:55,26470,294506,2,44650,1519908415.0
2018-03-01 12:47:06,22536,344088,4,43609,1519908426.0
2018-03-01 12:47:07,64416,45642,1,42946,1519908427.0
2018-03-01 12:47:08,113504,236793,1,44684,1519908428.0
2018-03-01 12:47:21,52825,362170,4,44709,1519908441.0
2018-03-01 12:47:23,259257,198208,1,44716,1519908443.0
2018-03-01 12:47:25,242343,300833,4,44222,1519908445.0
2018-03-01 12:47:29,64416,368761,1,42946,1519908449.0
2018-03-01 12:47:41,64416,131335,1,42946,1519908461.0
2018-03-01 12:47:45,252799,370788,1,42044,1519908465.0
2018-03-01 12:47:56,59968,206988,2,44463,1519908476.0
2018-03-01 12:47:56,64416,185733,1,42946,1519908476.0
2018-03-01 12:48:04,64172,206050,1,44340,1519908484.0
2018-03-01 12:48:06,174804,310645,2,44535,1519908486.0
2018-03-01 12:48:06,52450,250643,1,44298,1519908486.0
2018-03-01 12:48:14,32564,278735,1,43452,1519908494.0
2018-03-01 12:48:18,186023,257945,1,44848,1519908498.0
2018-03-01 12:48:23,169411,201964,1,44862,1519908503.0
2018-03-01 12:48:30,278574,109275,1,42199,1519908510.0
2018-03-01 12:48:30,242343,314583,4,44222,1519908510.0
